question_id,question_type,question,question_date,answer,num_answer_session_ids,BM25,TF-IDF,SVM,FAISS,Time-Weighted,any_retriever_found
8aef76bc,single-session-assistant,I'm going back to our previous conversation about DIY home decor projects using recycled materials. Can you remind me what sealant you recommended for the newspaper flower vase?,2023/05/30 (Tue) 05:06,Mod Podge or another sealant,1,1,1,1,1,1,1
71a3fd6b,single-session-assistant,"I'm planning my trip to Speyer again and I wanted to confirm, what's the phone number of the Speyer tourism board that you provided me earlier?",2023/05/30 (Tue) 21:38,+49 (0) 62 32 / 14 23 - 0,1,1,1,1,1,1,1
2bf43736,single-session-assistant,I was going through our previous chat and I wanted to clarify something about the prayer of beginners in Tanqueray's Spiritual Life treatise. Can you remind me which chapter of the second part discusses vocal prayer and meditation?,2023/05/30 (Tue) 21:49,"Chapter 4 of Book 1, titled 'Vocal Prayer and Meditation'.",1,1,1,1,1,1,1
70b3e69b,single-session-assistant,I was going through our previous conversation about the impact of the political climate in Catalonia on its literature and music. Can you remind me of the example you gave of a Spanish-Catalan singer-songwriter who supports unity between Catalonia and Spain?,2023/05/30 (Tue) 19:58,Manolo García,1,1,1,1,1,1,1
8752c811,single-session-assistant,I remember you provided a list of 100 prompt parameters that I can specify to influence your output. Can you remind me what was the 27th parameter on that list?,2023/05/30 (Tue) 21:25,"The 27th parameter was 'Sound effects (e.g., ambient, diegetic, non-diegetic, etc.)'.",1,1,1,1,1,1,1
3249768e,single-session-assistant,I'm looking back at our previous conversation about building a cocktail bar. You recommended five bottles to make the widest variety of gin-based cocktails. Can you remind me what the fifth bottle was?,2023/05/30 (Tue) 18:11,Absinthe,1,1,1,1,1,1,1
1b9b7252,single-session-assistant,"I wanted to follow up on our previous conversation about mindfulness techniques. You mentioned some great resources for guided imagery exercises, can you remind me of the website that had free exercises like 'The Mountain Meditation' and 'The Body Scan Meditation'?",2023/05/30 (Tue) 18:29,Mindful.org.,1,1,1,1,1,1,1
1568498a,single-session-assistant,"I'm looking back at our previous chess game and I was wondering, what was the move you made after 27. Kg2 Bd5+?",2023/05/30 (Tue) 23:35,28. Kg3,1,0,1,1,1,1,1
6222b6eb,single-session-assistant,"I was going through our previous conversation about atmospheric correction methods, and I wanted to confirm - you mentioned that 6S, MAJA, and Sen2Cor are all algorithms for atmospheric correction of remote sensing images. Can you remind me which one is implemented in the SIAC_GEE tool?",2023/05/30 (Tue) 23:32,The 6S algorithm is implemented in the SIAC_GEE tool.,1,1,1,1,1,1,1
e8a79c70,single-session-assistant,"I was going through our previous conversation about making a classic French omelette, and I wanted to confirm - how many eggs did you say we need for the recipe?",2023/05/30 (Tue) 08:29,2-3 eggs,1,1,1,1,1,1,1
d596882b,single-session-assistant,"I'm planning another trip to New York City and I was wondering if you could remind me of that vegan eatery you recommended last time, the one with multiple locations throughout the city?",2023/05/30 (Tue) 19:29,By Chloe,1,1,1,1,1,1,1
e3fc4d6e,single-session-assistant,I wanted to follow up on our previous conversation about the fusion breakthrough at Lawrence Livermore National Laboratory. Can you remind me who is the President's Chief Advisor for Science and Technology mentioned in the article?,2023/05/30 (Tue) 22:22,Dr. Arati Prabhakar,1,1,1,1,1,1,1
51b23612,single-session-assistant,"I was going through our previous conversation about political propaganda and humor, and I was wondering if you could remind me of that Soviet cartoon you mentioned that mocked Western culture?",2023/05/30 (Tue) 20:38,"Nu, pogodi!",1,1,1,1,1,1,1
3e321797,single-session-assistant,"I wanted to follow up on our previous conversation about natural remedies for dark circles under the eyes. You mentioned applying tomato juice mixed with lemon juice, how long did you say I should leave it on for?",2023/05/30 (Tue) 23:45,10 minutes,1,1,1,1,1,1,1
e982271f,single-session-assistant,I was going through our previous chat. Can you remind me of the name of the last venue you recommended in the list of popular venues in Portland for indie music shows?,2023/05/30 (Tue) 17:51,Revolution Hall,1,1,1,1,1,1,1
352ab8bd,single-session-assistant,Can you remind me what was the average improvement in framerate when using the Hardware-Aware Modular Training (HAMT) agent in the 'To Adapt or Not to Adapt? Real-Time Adaptation for Semantic Segmentation' submission?,2023/05/30 (Tue) 23:31,The average improvement in framerate was approximately 20% when using the Hardware-Aware Modular Training (HAMT) agent.,1,0,0,0,0,0,0
fca762bc,single-session-assistant,"I wanted to follow up on our previous conversation about language learning apps. You mentioned a few options, and I was wondering if you could remind me of the one that uses mnemonics to help learners memorize words and phrases?",2023/05/30 (Tue) 21:25,Memrise,1,0,1,1,1,1,1
7a8d0b71,single-session-assistant,I'm looking back at our previous chat about the DHL Wellness Retreats campaign. Can you remind me how much was allocated for influencer marketing in the campaign plan?,2023/05/30 (Tue) 22:31,"$2,000",1,1,1,1,1,1,1
a40e080f,single-session-assistant,I was going through our previous conversation and I was wondering if you could remind me of the two companies you mentioned that prioritize employee safety and well-being like Triumvirate?,2023/05/30 (Tue) 19:28,Patagonia and Southwest Airlines.,1,1,1,1,1,1,1
8b9d4367,single-session-assistant,"I wanted to follow up on our previous conversation about private sector businesses in Chaudhary. Can you remind me of the company that employs over 40,000 people in the rug-manufacturing industry?",2023/05/30 (Tue) 07:53,Jaipur Rugs,1,1,1,1,1,1,1
5809eb10,single-session-assistant,I'm looking back at our previous conversation about the Bajimaya v Reward Homes Pty Ltd case. Can you remind me what year the construction of the house began?,2023/05/30 (Tue) 23:23,2014.,1,1,1,1,1,1,1
41275add,single-session-assistant,I wanted to follow up on our previous conversation about YouTube videos for workplace posture. Can you remind me of the Mayo Clinic video you recommended?,2023/05/30 (Tue) 14:25,The video is 'How to Sit Properly at a Desk to Avoid Back Pain' and the link is https://www.youtube.com/watch?v=UfOvNlX9Hh0.,1,1,1,1,1,1,1
4388e9dd,single-session-assistant,"I was going through our previous chat and I was wondering, what was Andy wearing in the script you wrote for the comedy movie scene?",2023/05/30 (Tue) 20:43,"Andy was wearing an untidy, stained white shirt.",1,1,1,1,1,1,1
4baee567,single-session-assistant,"I was looking back at our previous chat and I wanted to confirm, how many times did the Chiefs play the Jaguars at Arrowhead Stadium?",2023/05/30 (Tue) 23:21,The Chiefs played the Jaguars 12 times at Arrowhead Stadium.,1,1,1,1,1,1,1
561fabcd,single-session-assistant,"I was thinking back to our previous conversation about the Radiation Amplified zombie, and I was wondering if you remembered what we finally decided to name it?",2023/05/30 (Tue) 20:36,Fissionator.,1,0,0,1,1,1,1
b759caee,single-session-assistant,I was looking back at our previous conversation about buying unique engagement rings directly from designers. Can you remind me of the Instagram handle of the UK-based designer who works with unusual gemstones?,2023/05/30 (Tue) 23:50,@jessica_poole_jewellery,1,1,1,1,1,1,1
ac031881,single-session-assistant,I'm trying to recall what the designation on my jumpsuit was that helped me find the file number in the records room?,2023/05/30 (Tue) 22:54,The designation on your jumpsuit was 'LIV'.,1,1,1,1,1,1,1
28bcfaac,single-session-assistant,I'm going back to our previous conversation about music theory. You mentioned some online resources for learning music theory. Can you remind me of the website you recommended for free lessons and exercises?,2023/05/30 (Tue) 11:46,MusicTheory.net,1,1,1,1,1,1,1
16c90bf4,single-session-assistant,"I'm looking back at our previous conversation about the Seco de Cordero recipe from Ancash. You mentioned using a light or medium-bodied beer, but I was wondering if you could remind me what type of beer you specifically recommended?",2023/05/30 (Tue) 22:48,I recommended using a Pilsner or Lager for the recipe.,1,1,1,1,1,1,1
c8f1aeed,single-session-assistant,I wanted to follow up on our previous conversation about fracking in the Marcellus Shale region. You mentioned that some states require fracking companies to monitor groundwater quality at nearby wells before drilling and for a certain period after drilling is complete. Can you remind me which state you mentioned as an example that has this requirement?,2023/05/30 (Tue) 13:40,Pennsylvania,1,1,1,1,1,1,1
eaca4986,single-session-assistant,I'm looking back at our previous conversation where you created two sad songs for me. Can you remind me what was the chord progression for the chorus in the second song?,2023/05/30 (Tue) 08:52,C D E F G A B A G F E D C,1,0,1,1,1,1,1
c7cf7dfd,single-session-assistant,"I'm going back to our previous conversation about traditional Indian embroidery and tailoring techniques. Can you remind me of the name of that online store based in India that sells traditional Indian fabrics, threads, and embellishments?",2023/05/30 (Tue) 20:59,Nostalgia,1,1,1,1,1,1,1
e48988bc,single-session-assistant,"I was looking back at our previous conversation about environmentally responsible supply chain practices, and I was wondering if you could remind me of the company you mentioned that's doing a great job with sustainability?",2023/05/30 (Tue) 23:26,Patagonia,1,1,1,1,1,1,1
1de5cff2,single-session-assistant,"I was going through our previous conversation about high-end fashion brands, and I was wondering if you could remind me of the brand that uses wild rubber sourced from the Amazon rainforest?",2023/05/30 (Tue) 19:49,Veja,1,1,1,1,1,1,1
65240037,single-session-assistant,I remember you told me to dilute tea tree oil with a carrier oil before applying it to my skin. Can you remind me what the recommended ratio is?,2023/05/30 (Tue) 23:54,"The recommended ratio is 1:10, meaning one part tea tree oil to ten parts carrier oil.",1,1,1,1,1,1,1
778164c6,single-session-assistant,"I was looking back at our previous conversation about Caribbean dishes and I was wondering, what was the name of that Jamaican dish you recommended I try with snapper that has fruit in it?",2023/05/30 (Tue) 20:36,Grilled Snapper with Mango Salsa,1,1,1,1,1,1,1
